,sio2,tio2,al2o3,feo,fe2o3,mno,na2o,k2o,mgo,cao,p2o5,h2o,prct_l,prct_c,Cancri_visco
189,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.860565641186694
190,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.8576620875267893
191,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.854440674916071
192,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.8508976396856969
193,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.847028812131912
194,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.8428296030153575
195,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.8382949878979882
196,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.8334194904973848
197,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.8281971634516292
198,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.8226215681866291
199,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.8166857518043382
200,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.8103822221651407
201,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.8037029205957473
202,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.79663919179521
203,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.7891817510389225
204,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.7813206482180388
205,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.7730452285962897
206,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.7643440894754572
207,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.7552050335133424
208,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.7456150164843782
209,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.735560091273756
210,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.7250253454775986
211,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.7139948333400747
212,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.7024515007219259
213,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.690377103256926
214,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.677752114969129
215,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.6645556288768693
216,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.6507652460646631
217,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.6363569540507037
218,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.621304991319521
219,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.6055816971095886
220,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.5891573450564016
221,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.571999957393335
222,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.5540750977240685
223,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.535345639790955
224,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.515771508102345
225,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.4953093865609344
226,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.47391239102058
227,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.4515296998236564
228,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.4281061351589428
229,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.40358168925093
230,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.3778909847969976
231,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.350962659380773
232,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.3227186614495596
233,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.2930734413263494
234,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.2619330192545501
235,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.2291939078301422
236,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.1947418601189008
237,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.1584504114308098
238,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,-1.12017917065754
239,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.9775064770109845,0.022493522989015524,-1.0549056309688074
240,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.9515506551861228,0.04844934481387719,-0.9823702737836828
241,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.9247305509868133,0.07526944901318666,-0.905011898290456
242,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.8970023896930028,0.10299761030699717,-0.8223021643679164
243,0.0,0.0,0.8646815004843912,0.0,0.0,0.0,0.0,0.0,0.0,0.1353184995156089,0.0,0.0,0.8683179333059234,0.13168206669407656,-0.7343263406208567
244,0.0,0.0,0.8390441210272206,0.0,0.0,0.0,0.0,0.0,0.0,0.1609558789727793,0.0,0.0,0.8386238507127968,0.16137614928720323,-0.6593718709693388
245,0.0,0.0,0.8163754822478043,0.0,0.0,0.0,0.0,0.0,0.0,0.18362451775219576,0.0,0.0,0.8078609708158302,0.1921390291841698,-0.5966809954308161
246,0.0,0.0,0.7957790978282344,0.0,0.0,0.0,0.0,0.0,0.0,0.2042209021717656,0.0,0.0,0.7759633912546331,0.2240366087453669,-0.5368574611446506
247,0.0,0.0,0.7765602159093791,0.0,0.0,0.0,0.0,0.0,0.0,0.22343978409062096,0.0,0.0,0.7428574075183767,0.2571425924816233,-0.47234284395392495
248,0.0,0.0,0.7543007059020459,0.0,0.0,0.0,0.0,0.0,0.0,0.24569929409795407,0.0,0.0,0.7084602167235308,0.29153978327646923,-0.41217170340132797
249,0.0,0.0,0.7267015536501543,0.0,0.0,0.0,0.0,0.0,0.0,0.27329844634984574,0.0,0.0,0.6726783360351867,0.3273216639648133,-0.35618811578082665
250,0.0,0.0,0.7020426988672205,0.0,0.0,0.0,0.0,0.0,0.0,0.2979573011327795,0.0,0.0,0.6354056560289849,0.3645943439710151,-0.24560255685435528
251,0.0,0.0,0.6800105207896604,0.0,0.0,0.0,0.0,0.0,0.0,0.31998947921033954,0.0,0.0,0.5965210218208004,0.40347897817919964,-0.05441977416966126
252,0.0,0.0,0.6656911520899769,0.0,0.0,0.0,0.0,0.0,0.0,0.33430884791002313,0.0,0.0,0.5558851958642381,0.4441148041357619,0.24240681158015354
253,0.0,0.0,0.6265073418845183,0.0,0.0,0.0,0.0,0.0,0.0,0.3734926581154817,0.0,0.0,0.5133370002280677,0.4866629997719323,0.6444488906037491
254,0.0,0.0,0.5814283570678037,0.0,0.0,0.0,0.0,0.0,0.0,0.41857164293219623,0.0,0.0,0.4686883538572788,0.5313116461427212,1.1887717480950166
255,0.0,0.0,0.55521075642594,0.0,0.0,0.0,0.0,0.0,0.0,0.44478924357406,0.0,0.0,0.4217177970593511,0.5782822029406489,1.9555633497054945
256,0.0,0.0,0.5330495257585156,0.0,0.0,0.0,0.0,0.0,0.0,0.4669504742414844,0.0,0.0,0.37216190664577686,0.6278380933542231,15.03334811482182
257,0.0,0.0,0.5140213502452117,0.0,0.0,0.0,0.0,0.0,0.0,0.48597864975478827,0.0,0.0,0.31970370852060714,0.6802962914793929,15.635735215289811
258,0.0,0.0,0.49862132172241763,0.0,0.0,0.0,0.0,0.0,0.0,0.5013786782775823,0.0,0.0,0.2639567149426334,0.7360432850573666,16.280973173965233
259,0.0,0.0,0.4480911968753445,0.0,0.0,0.0,0.0,0.0,0.0,0.5519088031246555,0.0,0.0,0.2044424127246538,0.7955575872753462,16.975951628912497
260,0.0,0.0,0.41396239009774044,0.0,0.0,0.0,0.0,0.0,0.0,0.5860376099022596,0.0,0.0,0.14055763982628422,0.8594423601737158,17.7294895226651
261,0.0,0.0,0.3908643161759456,0.0,0.0,0.0,0.0,0.0,0.0,0.6091356838240545,0.0,0.0,0.07152577250863557,0.9284742274913644,18.553140586553898
262,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,19.428917943593696
263,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,19.690706471617137
264,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,20.004382403268878
265,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,20.39174368956352
266,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,20.89095001257036
267,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,21.57752251376032
268,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
269,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
270,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
271,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
272,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
273,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
274,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
275,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
276,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
277,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
278,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
279,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
280,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
281,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
282,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
283,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
284,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
285,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
286,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
287,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
288,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
289,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
290,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
291,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
292,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
293,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
294,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
295,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
296,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
297,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
298,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
299,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
300,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
301,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
302,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
303,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
304,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
305,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
306,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
307,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
308,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
309,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
310,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
311,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
312,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
313,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
314,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
315,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
316,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
317,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
318,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
319,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
320,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
321,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
322,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
323,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
324,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
325,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
326,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
327,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
328,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
329,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
330,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
331,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
332,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
333,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
334,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
335,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
336,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
337,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
338,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
339,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
340,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
341,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
342,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
343,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
344,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
345,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
346,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
347,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
348,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
349,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
350,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
351,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
352,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
353,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
354,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
355,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
356,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
357,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
358,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
359,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,1.0,22.271993341802744
