,Name,sio2,tio2,al2o3,feo,fe2o3,mno,mgo,cao,na2o,k2o,p2o5,h2o,P,T,viscosity,Sc,ref,Name_publi,Date Update,System,LineNumber,Compo_interest,Sciglass
635,staffmnkmcph_50.2_0_0_0_0_0_23.7_26_0_0_0_0,50.17,0.0,0.01,0.0,0.0,0.0,23.74,26.0,0.04,0.0,0.0,0.03,0.3,1041.0,10.07,,Behrens and Schulze 2003 (Data from Schulze et al. 1999),0,,,636,,False
636,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1473.0,0.92,,Vetere et al. 2006,MD25a,,,637,,False
637,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1473.0,0.83,,Vetere et al. 2006,MD25a,,,638,,False
638,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1423.0,1.01,,Vetere et al. 2006,MD25b,,,639,,False
639,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1373.0,1.09,,Vetere et al. 2006,MD25c,,,640,,False
640,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1473.0,1.13,,Vetere et al. 2006,MD10a,,,641,,False
641,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1473.0,1.09,,Vetere et al. 2006,MD10a,,,642,,False
642,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1473.0,1.16,,Vetere et al. 2006,MD10a,,,643,,False
643,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1373.0,1.7,,Vetere et al. 2006,MD10b,,,644,,False
644,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1373.0,1.55,,Vetere et al. 2006,MD10b,,,645,,False
645,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1373.0,1.75,,Vetere et al. 2006,MD10b,,,646,,False
646,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1523.0,1.02,,Vetere et al. 2006,MD10c,,,647,,False
647,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1423.0,1.56,,Vetere et al. 2006,MD10d,,,648,,False
648,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1523.0,1.25,,Vetere et al. 2006,MD17a,,,649,,False
649,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1523.0,1.32,,Vetere et al. 2006,MD17a,,,650,,False
650,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1473.0,1.29,,Vetere et al. 2006,MD17b,,,651,,False
651,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1473.0,1.22,,Vetere et al. 2006,MD17b,,,652,,False
652,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1423.0,1.53,,Vetere et al. 2006,MD17c,,,653,,False
653,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1523.0,1.54,,Vetere et al. 2006,MD12a,,,654,,False
654,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1523.0,1.59,,Vetere et al. 2006,MD12a,,,655,,False
655,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1473.0,1.68,,Vetere et al. 2006,MD12b,,,656,,False
656,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1473.0,1.72,,Vetere et al. 2006,MD12b,,,657,,False
657,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1573.0,1.36,,Vetere et al. 2006,MD12c,,,658,,False
658,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1523.0,1.63,,Vetere et al. 2006,MD13a,,,659,,False
659,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1523.0,1.62,,Vetere et al. 2006,MD13b,,,660,,False
660,staffmnkmcph_62.4_0_13.4_0.1_0_0.1_8.7_10.7_3.5_1.2_0_0,62.42,0.02,13.41,0.05,0.0,0.05,8.65,10.72,3.48,1.2,0.0,0.0,0.5,1523.0,1.59,,Vetere et al. 2006,MD13c,,,661,,False
661,staffmnkmcph_58.3_0_10_5.4_1.2_0.2_7.9_10_3.9_3.3_0_0,58.33,0.02,9.95,5.36,1.15,0.15,7.94,9.95,3.87,3.28,0.0,0.0,0.5,1573.0,1.88,,Vetere et al. 2007,Vul23a,,,662,,False
662,staffmnkmcph_58.3_0_10_5.4_1.2_0.2_7.9_10_3.9_3.3_0_0,58.33,0.02,9.95,5.36,1.15,0.15,7.94,9.95,3.87,3.28,0.0,0.0,0.5,1573.0,1.86,,Vetere et al. 2007,Vul23b,,,663,,False
663,staffmnkmcph_58.3_0_10_5.4_1.2_0.2_7.9_10_3.9_3.3_0_0,58.33,0.02,9.95,5.36,1.15,0.15,7.94,9.95,3.87,3.28,0.0,0.0,2.0,1573.0,1.91,,Vetere et al. 2007,Vul7,,,664,,False
664,staffmnkmcph_58.3_0_10_5.4_1.2_0.2_7.9_10_3.9_3.3_0_0,58.33,0.02,9.95,5.36,1.15,0.15,7.94,9.95,3.87,3.28,0.0,0.0,0.5,1623.0,1.54,,Vetere et al. 2007,Vul22,,,665,,False
665,staffmnkmcph_58.4_0_10_5.2_1.2_0.2_7.9_10_3.9_3.3_0_0,58.38,0.02,9.96,5.21,1.23,0.15,7.94,9.95,3.87,3.29,0.0,0.0,0.5,1673.0,1.27,,Vetere et al. 2007,Vul21,,,666,,False
666,staffmnkmcph_58.2_0_9.9_5.7_1_0.2_7.9_9.9_3.9_3.3_0_0,58.24,0.02,9.94,5.66,0.99,0.15,7.92,9.93,3.86,3.28,0.0,0.0,0.5,1473.0,2.47,,Vetere et al. 2007,Vul15,,,667,,False
667,staffmnkmcph_58.3_0_10_5.4_1.2_0.2_7.9_10_3.9_3.3_0_0,58.33,0.02,9.95,5.36,1.15,0.15,7.94,9.95,3.87,3.28,0.0,0.0,0.5,1373.0,2.41,,Vetere et al. 2007,Vul27,,,668,,False
668,staffmnkmcph_58.3_0_10_5.4_1.2_0.2_7.9_10_3.9_3.3_0_0,58.33,0.02,9.95,5.36,1.15,0.15,7.94,9.95,3.87,3.28,0.0,0.0,0.5,1473.0,1.61,,Vetere et al. 2007,Vul25,,,669,,False
669,staffmnkmcph_58.3_0_9.9_5.6_1_0.2_7.9_9.9_3.9_3.3_0_0,58.26,0.02,9.94,5.58,1.03,0.15,7.93,9.94,3.87,3.28,0.0,0.0,0.5,1523.0,1.08,,Vetere et al. 2007,Vul24,,,670,,False
670,staffmnkmcph_58.2_0_9.9_5.7_1_0.2_7.9_9.9_3.9_3.3_0_0,58.24,0.02,9.94,5.66,0.99,0.15,7.92,9.93,3.86,3.28,0.0,0.0,0.5,1573.0,1.02,,Vetere et al. 2007,Vul28,,,671,,False
671,staffmnkmcph_58.4_0_10_5.2_1.2_0.2_7.9_10_3.9_3.3_0_0,58.38,0.02,9.96,5.21,1.23,0.15,7.94,9.95,3.87,3.29,0.0,0.0,0.5,1473.0,1.26,,Vetere et al. 2007,Vul17a,,,672,,False
672,staffmnkmcph_58.3_0_10_5.4_1.2_0.2_7.9_10_3.9_3.3_0_0,58.33,0.02,9.95,5.36,1.15,0.15,7.94,9.95,3.87,3.28,0.0,0.0,0.5,1523.0,0.96,,Vetere et al. 2007,Vul17b,,,673,,False
673,staffmnkmcph_58.7_0_10_4.3_1.7_0.2_8_10_3.9_3.3_0_0,58.65,0.02,10.01,4.31,1.69,0.15,7.98,10.0,3.89,3.3,0.0,0.0,0.5,1523.0,0.91,,Vetere et al. 2007,Vul2,,,674,,False
674,staffmnkmcph_58.5_0_10_4.9_1.4_0.2_8_10_3.9_3.3_0_0,58.47,0.02,9.97,4.91,1.38,0.15,7.95,9.97,3.88,3.29,0.0,0.0,0.5,1473.0,0.84,,Vetere et al. 2007,Vul13a,,,675,,False
675,staffmnkmcph_58.3_0_10_5.4_1.2_0.2_7.9_10_3.9_3.3_0_0,58.33,0.02,9.95,5.36,1.15,0.15,7.94,9.95,3.87,3.28,0.0,0.0,0.5,1523.0,0.75,,Vetere et al. 2007,Vul13b,,,676,,False
676,staffmnkmcph_58.3_0_10_5.4_1.2_0.2_7.9_10_3.9_3.3_0_0,58.33,0.02,9.95,5.36,1.15,0.15,7.94,9.95,3.87,3.28,0.0,0.0,0.5,1473.0,0.72,,Vetere et al. 2007,Vul16,,,677,,False
677,staffmnkmcph_53_0.7_8.8_3.5_1.1_0_4.1_6.9_2.9_0.9_0_18.2,52.95,0.68,8.82,3.49,1.12,0.03,4.06,6.85,2.92,0.92,0.0,18.16,0.5,1473.0,0.69,,Vetere et al. 2008,MDIB32a,,,678,,False
678,staffmnkmcph_53_0.7_8.8_3.5_1.1_0_4.1_6.9_2.9_0.9_0_18.2,52.95,0.68,8.82,3.49,1.12,0.03,4.06,6.85,2.92,0.92,0.0,18.16,0.5,1473.0,0.97,,Vetere et al. 2008,MDIB32a,,,679,,False
679,staffmnkmcph_53_0.7_8.8_3.5_1.1_0_4.1_6.9_2.9_0.9_0_18.2,52.95,0.68,8.82,3.49,1.12,0.03,4.06,6.85,2.92,0.92,0.0,18.16,0.5,1423.0,0.95,,Vetere et al. 2008,MDIB32b,,,680,,False
680,staffmnkmcph_53_0.7_8.8_3.5_1.1_0_4.1_6.9_2.9_0.9_0_18.2,52.95,0.68,8.82,3.49,1.12,0.03,4.06,6.85,2.92,0.92,0.0,18.16,0.5,1423.0,1.11,,Vetere et al. 2008,MDIB32b,,,681,,False
681,staffmnkmcph_53_0.7_8.8_3.5_1.1_0_4.1_6.9_2.9_0.9_0_18.2,52.95,0.68,8.82,3.49,1.12,0.03,4.06,6.85,2.92,0.92,0.0,18.16,0.5,1373.0,1.05,,Vetere et al. 2008,MDIB32c,,,682,,False
682,staffmnkmcph_53_0.7_8.8_3.5_1.1_0_4.1_6.9_2.9_0.9_0_18.2,52.95,0.68,8.82,3.49,1.12,0.03,4.06,6.85,2.92,0.92,0.0,18.16,0.5,1373.0,1.26,,Vetere et al. 2008,MDIB32c,,,683,,False
683,staffmnkmcph_52.8_0.7_8.8_3.5_1.1_0_4.1_6.8_2.9_0.9_0_18.4,52.79,0.68,8.79,3.48,1.11,0.03,4.05,6.83,2.92,0.92,0.0,18.4,0.5,1323.0,1.73,,Vetere et al. 2008,MDIB32d,,,684,,False
684,staffmnkmcph_54.9_0.7_9.2_4.2_0.9_0_4.2_7.1_3_1_0_14.8,54.94,0.71,9.15,4.15,0.89,0.03,4.21,7.1,3.03,0.96,0.0,14.83,1.0,1473.0,1.16,,Vetere et al. 2008,MDIB24,,,685,,False
685,staffmnkmcph_57_0.7_9.5_4.3_1_0_4.4_7.4_3.2_1_0_11.7,56.98,0.74,9.49,4.25,0.95,0.03,4.37,7.37,3.15,0.99,0.0,11.69,0.5,1523.0,0.95,,Vetere et al. 2008,MDIB4,,,686,,False
686,staffmnkmcph_57_0.7_9.5_4.3_1_0_4.4_7.4_3.2_1_0_11.7,56.98,0.74,9.49,4.25,0.95,0.03,4.37,7.37,3.15,0.99,0.0,11.69,0.5,1523.0,1.01,,Vetere et al. 2008,MDIB4,,,687,,False
687,staffmnkmcph_57.6_0.7_9.6_4.4_0.9_0_4.4_7.5_3.2_1_0_10.7,57.61,0.74,9.59,4.35,0.93,0.03,4.42,7.45,3.18,1.0,0.0,10.69,0.5,1473.0,1.24,,Vetere et al. 2008,MDIB31,,,688,,False
688,staffmnkmcph_57.6_0.7_9.6_4.4_0.9_0_4.4_7.5_3.2_1_0_10.7,57.61,0.74,9.59,4.35,0.93,0.03,4.42,7.45,3.18,1.0,0.0,10.69,0.5,1473.0,1.5,,Vetere et al. 2008,MDIB31,,,689,,False
689,staffmnkmcph_57.3_0.7_9.5_4.3_0.9_0_4.4_7.4_3.2_1_0_11.2,57.31,0.74,9.54,4.33,0.93,0.03,4.39,7.41,3.17,1.0,0.0,11.15,0.5,1473.0,1.54,,Vetere et al. 2008,MDIB10a,,,690,,False
690,staffmnkmcph_57.3_0.7_9.5_4.3_0.9_0_4.4_7.4_3.2_1_0_11.2,57.31,0.74,9.54,4.33,0.93,0.03,4.39,7.41,3.17,1.0,0.0,11.15,0.5,1473.0,1.51,,Vetere et al. 2008,MDIB10a,,,691,,False
691,staffmnkmcph_57.5_0.7_9.6_4.3_0.9_0_4.4_7.4_3.2_1_0_10.9,57.46,0.74,9.57,4.34,0.93,0.03,4.4,7.43,3.17,1.0,0.0,10.92,0.5,1523.0,1.18,,Vetere et al. 2008,MDIB10b,,,692,,False
692,staffmnkmcph_57.6_0.7_9.6_4.2_1_0_4.4_7.5_3.2_1_0_10.8,57.6,0.74,9.59,4.23,1.0,0.03,4.42,7.45,3.18,1.0,0.0,10.75,1.0,1523.0,1.21,,Vetere et al. 2008,MDIB25,,,693,,False
693,staffmnkmcph_57.6_0.7_9.6_4.2_1_0_4.4_7.5_3.2_1_0_10.8,57.6,0.74,9.59,4.23,1.0,0.03,4.42,7.45,3.18,1.0,0.0,10.75,1.0,1523.0,1.22,,Vetere et al. 2008,MDIB25,,,694,,False
694,staffmnkmcph_58.5_0.8_9.7_4.1_1.1_0_4.5_7.6_3.2_1_0_9.5,58.45,0.76,9.73,4.1,1.1,0.03,4.48,7.56,3.23,1.02,0.0,9.53,0.5,1473.0,1.46,,Vetere et al. 2008,MDIB30a,,,695,,False
695,staffmnkmcph_58.5_0.8_9.7_4.1_1.1_0_4.5_7.6_3.2_1_0_9.5,58.45,0.76,9.73,4.1,1.1,0.03,4.48,7.56,3.23,1.02,0.0,9.53,0.5,1473.0,1.46,,Vetere et al. 2008,MDIB30a,,,696,,False
696,staffmnkmcph_58.5_0.8_9.7_4.1_1.1_0_4.5_7.6_3.2_1_0_9.5,58.45,0.76,9.73,4.1,1.1,0.03,4.48,7.56,3.23,1.02,0.0,9.53,0.5,1423.0,1.75,,Vetere et al. 2008,MDIB30b,,,697,,False
697,staffmnkmcph_58.5_0.8_9.7_4.1_1.1_0_4.5_7.6_3.2_1_0_9.5,58.45,0.76,9.73,4.1,1.1,0.03,4.48,7.56,3.23,1.02,0.0,9.53,0.5,1423.0,1.74,,Vetere et al. 2008,MDIB30b,,,698,,False
698,staffmnkmcph_58.5_0.8_9.7_4.1_1.1_0_4.5_7.6_3.2_1_0_9.5,58.45,0.76,9.73,4.1,1.1,0.03,4.48,7.56,3.23,1.02,0.0,9.53,0.5,1523.0,1.56,,Vetere et al. 2008,MDIB30c,,,699,,False
699,staffmnkmcph_58.4_0.8_9.7_4.1_1.1_0_4.5_7.6_3.2_1_0_9.7,58.36,0.75,9.72,4.1,1.1,0.03,4.47,7.55,3.22,1.02,0.0,9.68,0.5,1373.0,1.98,,Vetere et al. 2008,MDIB30d,,,700,,False
700,staffmnkmcph_58.4_0.8_9.7_4.1_1.1_0_4.5_7.6_3.2_1_0_9.7,58.36,0.75,9.72,4.1,1.1,0.03,4.47,7.55,3.22,1.02,0.0,9.68,0.5,1373.0,1.92,,Vetere et al. 2008,MDIB30d,,,701,,False
701,staffmnkmcph_59.1_0.8_9.8_4.9_0.8_0_4.5_7.6_3.3_1_0_8.2,59.08,0.76,9.84,4.85,0.77,0.03,4.53,7.64,3.26,1.03,0.0,8.21,0.5,1473.0,1.39,,Vetere et al. 2008,MDIB29,,,702,,False
702,staffmnkmcph_59.1_0.8_9.8_4.9_0.8_0_4.5_7.6_3.3_1_0_8.2,59.08,0.76,9.84,4.85,0.77,0.03,4.53,7.64,3.26,1.03,0.0,8.21,0.5,1473.0,1.34,,Vetere et al. 2008,MDIB29,,,703,,False
703,staffmnkmcph_64.6_0.8_10.8_4.3_1.4_0_5_8.4_3.6_1.1_0_0.2,64.56,0.83,10.75,4.25,1.36,0.04,4.95,8.35,3.57,1.12,0.0,0.22,0.5,1523.0,2.54,,Vetere et al. 2008,MDIB12a,,,704,,False
704,staffmnkmcph_64.5_0.8_10.7_4.3_1.4_0_4.9_8.3_3.6_1.1_0_0.3,64.51,0.83,10.74,4.25,1.36,0.04,4.94,8.34,3.56,1.12,0.0,0.29,2.0,1473.0,2.9,,Vetere et al. 2008,MDIB12b,,,705,,False
705,staffmnkmcph_64.2_0.8_10.7_5.8_0.6_0_4.9_8.3_3.5_1.1_0_0.1,64.16,0.83,10.68,5.75,0.59,0.04,4.92,8.3,3.54,1.12,0.0,0.07,0.3,1573.0,1.83,,Vetere et al. 2008,R13,,,706,,False
706,staffmnkmcph_64.6_0.8_10.8_4.2_1.4_0_5_8.4_3.6_1.1_0_0.3,64.56,0.83,10.75,4.18,1.39,0.04,4.95,8.35,3.57,1.12,0.0,0.25,0.3,1523.0,3.11,,Vetere et al. 2008,J1,,,707,,False
707,staffmnkmcph_54.5_0.7_9.1_3.7_1.1_0_4.2_7.1_3_1_0_15.7,54.54,0.71,9.08,3.65,1.12,0.03,4.18,7.05,3.01,0.95,0.0,15.67,0.2,1323.0,1.32,,Vetere et al. 2008,R6,,,708,,False
708,staffmnkmcph_54.3_0.7_9_3.8_1_0_4.2_7_3_1_0_15.9,54.31,0.7,9.04,3.81,1.03,0.03,4.16,7.02,3.0,0.95,0.0,15.94,0.2,1323.0,1.5,,Vetere et al. 2008,R7,,,709,,False
709,staffmnkmcph_54.8_0.7_9.1_4.6_0.7_0_4.2_7.1_3_1_0_14.9,54.79,0.71,9.12,4.56,0.68,0.03,4.2,7.09,3.03,0.95,0.0,14.85,0.2,1323.0,1.17,,Vetere et al. 2008,R9,,,710,,False
710,staffmnkmcph_54.8_0.7_9.1_4.6_0.7_0_4.2_7.1_3_1_0_14.9,54.77,0.71,9.12,4.55,0.68,0.03,4.2,7.08,3.03,0.95,0.0,14.87,0.2,1323.0,1.42,,Vetere et al. 2008,R10,,,711,,False
711,staffmnkmcph_57.6_0.7_9.6_4.4_0.9_0_4.4_7.5_3.2_1_0_10.7,57.61,0.74,9.59,4.35,0.93,0.03,4.42,7.45,3.18,1.0,0.0,10.69,0.3,747.0,10.33,,Vetere et al. 2008,MDIB7,,,712,,False
712,staffmnkmcph_57.6_0.7_9.6_4.4_0.9_0_4.4_7.5_3.2_1_0_10.7,57.61,0.74,9.59,4.35,0.93,0.03,4.42,7.45,3.18,1.0,0.0,10.69,0.3,757.0,10.07,,Vetere et al. 2008,MDIB7,,,713,,False
713,staffmnkmcph_57.6_0.7_9.6_4.4_0.9_0_4.4_7.5_3.2_1_0_10.7,57.61,0.74,9.59,4.35,0.93,0.03,4.42,7.45,3.18,1.0,0.0,10.69,0.3,747.0,10.36,,Vetere et al. 2008,MDIB7,,,714,,False
714,staffmnkmcph_57.6_0.7_9.6_4.4_0.9_0_4.4_7.5_3.2_1_0_10.7,57.61,0.74,9.59,4.35,0.93,0.03,4.42,7.45,3.18,1.0,0.0,10.69,0.3,768.0,9.77,,Vetere et al. 2008,MDIB7,,,715,,False
715,staffmnkmcph_57.6_0.7_9.6_4.4_0.9_0_4.4_7.5_3.2_1_0_10.7,57.61,0.74,9.59,4.35,0.93,0.03,4.42,7.45,3.18,1.0,0.0,10.69,0.3,747.0,10.47,,Vetere et al. 2008,MDIB7,,,716,,False
716,staffmnkmcph_75_0_12.5_0_0_0_0_0_12.5_0_0_0,74.99,0.0,12.51,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.4,1673.0,4.02,,Persikov and Bukhtiyarov 1999,0,,,717,,False
717,staffmnkmcph_75_0_12.5_0_0_0_0_0_12.5_0_0_0,74.99,0.0,12.51,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,5.0,2073.0,0.77,,Persikov and Bukhtiyarov 1999,0,,,718,,False
718,staffmnkmcph_75_0_12.5_0_0_0_0_0_12.5_0_0_0,74.99,0.0,12.51,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,5.0,2173.0,0.53,,Persikov and Bukhtiyarov 1999,0,,,719,,False
719,staffmnkmcph_70.2_0_11.6_0_0_0_0_0_11.6_0_0_6.6,70.24,0.0,11.56,0.0,0.0,0.0,0.0,0.0,11.62,0.0,0.0,6.58,0.1,1473.0,3.58,,Persikov and Bukhtiyarov 1999,0,,,720,,False
720,staffmnkmcph_70.2_0_11.6_0_0_0_0_0_11.6_0_0_6.6,70.24,0.0,11.56,0.0,0.0,0.0,0.0,0.0,11.62,0.0,0.0,6.58,0.1,1673.0,2.6,,Persikov and Bukhtiyarov 1999,0,,,721,,False
721,staffmnkmcph_64.1_0_10.6_0_0_0_0_0_10.7_0_0_14.7,64.09,0.0,10.6,0.0,0.0,0.0,0.0,0.0,10.65,0.0,0.0,14.67,0.2,1473.0,2.75,,Persikov and Bukhtiyarov 1999,0,,,722,,False
722,staffmnkmcph_64.1_0_10.6_0_0_0_0_0_10.7_0_0_14.7,64.09,0.0,10.6,0.0,0.0,0.0,0.0,0.0,10.65,0.0,0.0,14.67,0.2,1673.0,1.76,,Persikov and Bukhtiyarov 1999,0,,,723,,False
723,staffmnkmcph_59.2_0_9.8_0_0_0_0_0_9.8_0_0_21.2,59.23,0.0,9.75,0.0,0.0,0.0,0.0,0.0,9.79,0.0,0.0,21.23,0.4,1473.0,2.0,,Persikov and Bukhtiyarov 1999,0,,,724,,False
724,staffmnkmcph_59.2_0_9.8_0_0_0_0_0_9.8_0_0_21.2,59.23,0.0,9.75,0.0,0.0,0.0,0.0,0.0,9.79,0.0,0.0,21.23,0.4,1673.0,1.2,,Persikov and Bukhtiyarov 1999,0,,,725,,False
725,staffmnkmcph_50_0_0_0_0_0_25.2_24.8_0_0_0_0,49.99,0.0,0.0,0.0,0.0,0.0,25.17,24.84,0.0,0.0,0.0,0.0,0.5,1873.0,-0.46,,Persikov and Bukhtiyarov 1999,0,,,726,,False
726,staffmnkmcph_50_0_0_0_0_0_25.2_24.8_0_0_0_0,49.99,0.0,0.0,0.0,0.0,0.0,25.17,24.84,0.0,0.0,0.0,0.0,1.0,1873.0,-0.3,,Persikov and Bukhtiyarov 1999,0,,,727,,False
727,staffmnkmcph_50_0_0_0_0_0_25.2_24.8_0_0_0_0,49.99,0.0,0.0,0.0,0.0,0.0,25.17,24.84,0.0,0.0,0.0,0.0,4.0,2123.0,0.11,,Persikov and Bukhtiyarov 1999,0,,,728,,False
728,staffmnkmcph_50_0_0_0_0_0_25.2_24.8_0_0_0_0,49.99,0.0,0.0,0.0,0.0,0.0,25.17,24.84,0.0,0.0,0.0,0.0,5.0,2123.0,0.49,,Persikov and Bukhtiyarov 1999,0,,,729,,False
729,staffmnkmcph_48.5_0_0_0_0_0_24.4_24.1_0_0_0_2.9,48.51,0.0,0.0,0.0,0.0,0.0,24.43,24.11,0.0,0.0,0.0,2.94,0.2,1673.0,-0.04,,Persikov and Bukhtiyarov 1999,0,,,730,,False
730,staffmnkmcph_47.1_0_0_0_0_0_23.7_23.4_0_0_0_5.8,47.12,0.0,0.0,0.0,0.0,0.0,23.73,23.4,0.0,0.0,0.0,5.75,0.5,1673.0,0.1,,Persikov and Bukhtiyarov 1999,0,,,731,,False
731,staffmnkmcph_77_0_6.7_0_0_0_0_0_4.3_3_0_9,77.0,0.0,6.71,0.0,0.0,0.0,0.0,0.0,4.29,2.96,0.0,9.04,0.5,1623.0,2.36,,Ardia et al. 2008,03-15,,,732,,False
732,staffmnkmcph_77_0_6.7_0_0_0_0_0_4.3_3_0_9,77.0,0.0,6.71,0.0,0.0,0.0,0.0,0.0,4.29,2.96,0.0,9.04,0.5,1623.0,2.4,,Ardia et al. 2008,03-16,,,733,,False
733,staffmnkmcph_77_0_6.7_0_0_0_0_0_4.3_3_0_9,77.0,0.0,6.71,0.0,0.0,0.0,0.0,0.0,4.29,2.96,0.0,9.04,1.5,1623.0,2.01,,Ardia et al. 2008,03-17,,,734,,False
734,staffmnkmcph_76.8_0_6.9_0_0_0_0_0_4.3_2.9_0_9.1,76.79,0.0,6.91,0.0,0.0,0.0,0.0,0.0,4.31,2.93,0.0,9.06,1.5,1623.0,2.03,,Ardia et al. 2008,03-18,,,735,,False
735,staffmnkmcph_75.2_0_6.3_0_0_0_0_0_3.7_2.7_0_12,75.2,0.0,6.32,0.0,0.0,0.0,0.0,0.0,3.72,2.74,0.0,12.03,0.5,1523.0,2.49,,Ardia et al. 2008,04-16,,,736,,False
736,staffmnkmcph_75.2_0_6.3_0_0_0_0_0_3.7_2.7_0_12,75.2,0.0,6.32,0.0,0.0,0.0,0.0,0.0,3.72,2.74,0.0,12.03,1.5,1523.0,2.11,,Ardia et al. 2008,04-19,,,737,,False
