,sio2,tio2,al2o3,feo,fe2o3,mno,na2o,k2o,mgo,cao,p2o5,h2o,T,viscosity,Author,Year
13596,60.5,0.0,8.8,0.0,0.0,0.0,21.0,0.2,9.1,0.4,0.0,0.0,1541.7924560546876,2,Nakamura A.,2014
13597,60.5,0.0,8.8,0.0,0.0,0.0,21.0,0.2,9.1,0.4,0.0,0.0,1359.1498779296876,3,Nakamura A.,2014
13598,60.5,0.0,9.0,0.0,0.0,0.0,20.8,0.2,9.1,0.4,0.0,0.0,1789.150244140625,1,Nakamura A.,2014
13599,60.5,0.0,9.0,0.0,0.0,0.0,20.8,0.2,9.1,0.4,0.0,0.0,1548.65048828125,2,Nakamura A.,2014
13600,60.5,0.0,9.0,0.0,0.0,0.0,20.8,0.2,9.1,0.4,0.0,0.0,1365.150244140625,3,Nakamura A.,2014
13601,60.5,0.0,9.1,0.0,0.0,0.0,21.2,0.3,8.5,0.4,0.0,0.0,1787.150244140625,1,Nakamura A.,2014
13602,60.5,0.0,9.1,0.0,0.0,0.0,21.2,0.3,8.5,0.4,0.0,0.0,1548.5434326171876,2,Nakamura A.,2014
13603,60.5,0.0,9.1,0.0,0.0,0.0,21.2,0.3,8.5,0.4,0.0,0.0,1366.1501220703126,3,Nakamura A.,2014
13604,60.5,0.0,9.2,0.0,0.0,0.0,21.8,0.2,7.9,0.4,0.0,0.0,1785.15,1,Nakamura A.,2014
13605,60.5,0.0,9.2,0.0,0.0,0.0,21.8,0.2,7.9,0.4,0.0,0.0,1547.15,2,Nakamura A.,2014
13606,60.5,0.0,9.2,0.0,0.0,0.0,21.8,0.2,7.9,0.4,0.0,0.0,1365.15,3,Nakamura A.,2014
13607,60.5,0.0,9.2,0.0,0.0,0.0,21.3,0.7,7.9,0.4,0.0,0.0,1788.1509765625,1,Nakamura A.,2014
13608,60.5,0.0,9.2,0.0,0.0,0.0,21.3,0.7,7.9,0.4,0.0,0.0,1535.33115234375,2,Nakamura A.,2014
13609,60.5,0.0,9.2,0.0,0.0,0.0,21.3,0.7,7.9,0.4,0.0,0.0,1345.1506103515626,3,Nakamura A.,2014
13610,61.0,0.0,8.5,0.0,0.0,0.0,20.9,0.6,8.6,0.4,0.0,0.0,1783.1493896484376,1,Nakamura A.,2014
13611,61.0,0.0,8.5,0.0,0.0,0.0,20.9,0.6,8.6,0.4,0.0,0.0,1543.1847900390626,2,Nakamura A.,2014
13612,61.0,0.0,8.5,0.0,0.0,0.0,20.9,0.6,8.6,0.4,0.0,0.0,1360.1496337890626,3,Nakamura A.,2014
13613,61.0,0.0,8.5,0.0,0.0,0.0,20.8,0.2,9.1,0.4,0.0,0.0,1786.149267578125,1,Nakamura A.,2014
13614,61.0,0.0,8.5,0.0,0.0,0.0,20.8,0.2,9.1,0.4,0.0,0.0,1544.9513916015626,2,Nakamura A.,2014
13615,61.0,0.0,8.5,0.0,0.0,0.0,20.8,0.2,9.1,0.4,0.0,0.0,1361.1493896484376,3,Nakamura A.,2014
13616,61.0,0.0,8.5,0.0,0.0,0.0,21.0,0.2,8.9,0.4,0.0,0.0,1771.1496337890626,1,Nakamura A.,2014
13617,61.0,0.0,8.5,0.0,0.0,0.0,21.0,0.2,8.9,0.4,0.0,0.0,1528.3835205078126,2,Nakamura A.,2014
13618,61.0,0.0,8.5,0.0,0.0,0.0,21.0,0.2,8.9,0.4,0.0,0.0,1344.149755859375,3,Nakamura A.,2014
13619,61.0,0.0,8.8,0.0,0.0,0.0,21.0,0.5,8.3,0.4,0.0,0.0,1791.15,1,Nakamura A.,2014
13620,61.0,0.0,8.8,0.0,0.0,0.0,21.0,0.5,8.3,0.4,0.0,0.0,1550.686376953125,2,Nakamura A.,2014
13621,61.0,0.0,8.8,0.0,0.0,0.0,21.0,0.5,8.3,0.4,0.0,0.0,1367.15,3,Nakamura A.,2014
13622,61.0,0.0,11.5,0.0,0.0,0.0,17.5,2.5,7.2,0.3,0.0,0.0,1898.150244140625,1,Nakamura A.,2014
13623,61.0,0.0,11.5,0.0,0.0,0.0,17.5,2.5,7.2,0.3,0.0,0.0,1641.6022705078126,2,Nakamura A.,2014
13624,61.0,0.0,11.5,0.0,0.0,0.0,17.5,2.5,7.2,0.3,0.0,0.0,1446.1501220703126,3,Nakamura A.,2014
13625,61.0,0.0,11.5,0.0,0.0,0.0,18.5,1.5,7.2,0.3,0.0,0.0,1893.15048828125,1,Nakamura A.,2014
13626,61.0,0.0,11.5,0.0,0.0,0.0,18.5,1.5,7.2,0.3,0.0,0.0,1636.5109619140626,2,Nakamura A.,2014
13627,61.0,0.0,11.5,0.0,0.0,0.0,18.5,1.5,7.2,0.3,0.0,0.0,1441.1503662109376,3,Nakamura A.,2014
13628,61.8,0.0,8.3,0.0,0.0,0.0,20.8,0.2,8.5,0.4,0.0,0.0,1798.1503662109376,1,Nakamura A.,2014
13629,61.8,0.0,8.3,0.0,0.0,0.0,20.8,0.2,8.5,0.4,0.0,0.0,1553.304052734375,2,Nakamura A.,2014
13630,61.8,0.0,8.3,0.0,0.0,0.0,20.8,0.2,8.5,0.4,0.0,0.0,1367.1501220703126,3,Nakamura A.,2014
13631,61.8,0.0,8.3,0.0,0.0,0.0,20.8,0.2,8.2,0.7,0.0,0.0,1791.1498779296876,1,Nakamura A.,2014
13632,61.8,0.0,8.3,0.0,0.0,0.0,20.8,0.2,8.2,0.7,0.0,0.0,1550.042822265625,2,Nakamura A.,2014
13633,61.8,0.0,8.3,0.0,0.0,0.0,20.8,0.2,8.2,0.7,0.0,0.0,1366.15,3,Nakamura A.,2014
13634,61.8,0.0,8.4,0.0,0.0,0.0,21.3,0.2,7.9,0.4,0.0,0.0,1796.149755859375,1,Nakamura A.,2014
13635,61.8,0.0,8.4,0.0,0.0,0.0,21.3,0.2,7.9,0.4,0.0,0.0,1553.84580078125,2,Nakamura A.,2014
13636,61.8,0.0,8.4,0.0,0.0,0.0,21.3,0.2,7.9,0.4,0.0,0.0,1369.149755859375,3,Nakamura A.,2014
13637,62.0,0.0,10.5,0.0,0.0,0.0,20.0,0.0,7.5,0.0,0.0,0.0,1885.1493896484376,1,Nakamura A.,2014
13638,62.0,0.0,10.5,0.0,0.0,0.0,20.0,0.0,7.5,0.0,0.0,0.0,1623.18564453125,2,Nakamura A.,2014
13639,62.0,0.0,10.5,0.0,0.0,0.0,20.0,0.0,7.5,0.0,0.0,0.0,1425.14951171875,3,Nakamura A.,2014
13640,62.4,0.0,11.3,0.0,0.0,0.0,18.8,0.0,7.2,0.3,0.0,0.0,1923.1501220703126,1,Nakamura A.,2014
13641,62.4,0.0,11.3,0.0,0.0,0.0,18.8,0.0,7.2,0.3,0.0,0.0,1656.0826171875,2,Nakamura A.,2014
13642,62.4,0.0,11.3,0.0,0.0,0.0,18.8,0.0,7.2,0.3,0.0,0.0,1454.1501220703126,3,Nakamura A.,2014
13643,60.0,0.0,9.3,0.0,0.0,0.0,21.0,0.0,9.3,0.4,0.0,0.0,1785.149267578125,1,Nakamura A.,2014
13644,60.0,0.0,9.3,0.0,0.0,0.0,21.0,0.0,9.3,0.4,0.0,0.0,1546.5070556640626,2,Nakamura A.,2014
13645,60.0,0.0,9.3,0.0,0.0,0.0,21.0,0.0,9.3,0.4,0.0,0.0,1364.1496337890626,3,Nakamura A.,2014
13646,57.0,0.0,12.0,0.0,0.0,0.0,23.5,0.0,7.2,0.3,0.0,0.0,1774.14951171875,1,Nakamura A.,2014
13647,57.0,0.0,12.0,0.0,0.0,0.0,23.5,0.0,7.2,0.3,0.0,0.0,1547.4655517578126,2,Nakamura A.,2014
13648,57.0,0.0,12.0,0.0,0.0,0.0,23.5,0.0,7.2,0.3,0.0,0.0,1372.1496337890626,3,Nakamura A.,2014
13649,57.0,0.0,11.0,0.0,0.0,0.0,22.0,0.0,9.6,0.4,0.0,0.0,1756.149755859375,1,Nakamura A.,2014
13650,57.0,0.0,11.0,0.0,0.0,0.0,22.0,0.0,9.6,0.4,0.0,0.0,1530.4428466796876,2,Nakamura A.,2014
13651,57.0,0.0,11.0,0.0,0.0,0.0,22.0,0.0,9.6,0.4,0.0,0.0,1356.1498779296876,3,Nakamura A.,2014
13652,57.0,0.0,10.0,0.0,0.0,0.0,19.0,1.5,12.0,0.5,0.0,0.0,1747.14951171875,1,Nakamura A.,2014
13653,57.0,0.0,10.0,0.0,0.0,0.0,19.0,1.5,12.0,0.5,0.0,0.0,1521.29306640625,2,Nakamura A.,2014
13654,57.0,0.0,10.0,0.0,0.0,0.0,19.0,1.5,12.0,0.5,0.0,0.0,1347.1496337890626,3,Nakamura A.,2014
13655,60.0,0.0,7.8,0.0,0.0,0.0,20.2,0.8,10.8,0.4,0.0,0.0,1745.1501220703126,1,Nakamura A.,2014
13656,60.0,0.0,7.8,0.0,0.0,0.0,20.2,0.8,10.8,0.4,0.0,0.0,1512.21884765625,2,Nakamura A.,2014
13657,60.0,0.0,7.8,0.0,0.0,0.0,20.2,0.8,10.8,0.4,0.0,0.0,1334.15,3,Nakamura A.,2014
13658,61.0,0.0,8.5,0.0,0.0,0.0,21.0,0.2,8.9,0.4,0.0,0.0,1784.1506103515626,1,Nakamura A.,2014
13659,61.0,0.0,8.5,0.0,0.0,0.0,21.0,0.2,8.9,0.4,0.0,0.0,1543.56015625,2,Nakamura A.,2014
13660,61.0,0.0,8.5,0.0,0.0,0.0,21.0,0.2,8.9,0.4,0.0,0.0,1360.1503662109376,3,Nakamura A.,2014
13661,58.0,0.0,9.7,0.0,0.0,0.0,20.5,0.5,10.9,0.4,0.0,0.0,1753.149755859375,1,Nakamura A.,2014
13662,58.0,0.0,9.7,0.0,0.0,0.0,20.5,0.5,10.9,0.4,0.0,0.0,1522.9235595703126,2,Nakamura A.,2014
13663,58.0,0.0,9.7,0.0,0.0,0.0,20.5,0.5,10.9,0.4,0.0,0.0,1346.149755859375,3,Nakamura A.,2014
13664,58.0,0.5,9.7,0.0,0.0,0.0,20.5,0.5,10.4,0.4,0.0,0.0,1744.1503662109376,1,Nakamura A.,2014
13665,58.0,0.5,9.7,0.0,0.0,0.0,20.5,0.5,10.4,0.4,0.0,0.0,1520.1554931640626,2,Nakamura A.,2014
13666,58.0,0.5,9.7,0.0,0.0,0.0,20.5,0.5,10.4,0.4,0.0,0.0,1347.150244140625,3,Nakamura A.,2014
13667,58.0,0.0,9.7,0.0,0.0,0.0,20.5,0.5,10.3,1.0,0.0,0.0,1740.1503662109376,1,Nakamura A.,2014
13668,58.0,0.0,9.7,0.0,0.0,0.0,20.5,0.5,10.3,1.0,0.0,0.0,1517.362646484375,2,Nakamura A.,2014
13669,58.0,0.0,9.7,0.0,0.0,0.0,20.5,0.5,10.3,1.0,0.0,0.0,1345.150244140625,3,Nakamura A.,2014
13670,58.0,0.0,11.5,0.0,0.0,0.0,17.5,3.0,9.6,0.4,0.0,0.0,1825.1498779296876,1,Nakamura A.,2014
13671,58.0,0.0,11.5,0.0,0.0,0.0,17.5,3.0,9.6,0.4,0.0,0.0,1586.5656494140626,2,Nakamura A.,2014
13672,58.0,0.0,11.5,0.0,0.0,0.0,17.5,3.0,9.6,0.4,0.0,0.0,1403.1498779296876,3,Nakamura A.,2014
13673,58.3,0.0,9.8,0.0,0.0,0.0,20.8,0.4,9.9,0.8,0.0,0.0,1752.1506103515626,1,Nakamura A.,2014
13674,58.3,0.0,9.8,0.0,0.0,0.0,20.8,0.4,9.9,0.8,0.0,0.0,1525.7399658203126,2,Nakamura A.,2014
13675,58.3,0.0,9.8,0.0,0.0,0.0,20.8,0.4,9.9,0.8,0.0,0.0,1351.15048828125,3,Nakamura A.,2014
13676,58.5,0.0,9.7,0.0,0.0,0.0,21.0,0.3,10.1,0.4,0.0,0.0,1761.1506103515626,1,Nakamura A.,2014
13677,58.5,0.0,9.7,0.0,0.0,0.0,21.0,0.3,10.1,0.4,0.0,0.0,1529.7824462890626,2,Nakamura A.,2014
13678,58.5,0.0,9.7,0.0,0.0,0.0,21.0,0.3,10.1,0.4,0.0,0.0,1352.15048828125,3,Nakamura A.,2014
13679,58.5,0.0,10.0,0.0,0.0,0.0,21.0,0.3,9.8,0.4,0.0,0.0,1770.1493896484376,1,Nakamura A.,2014
13680,58.5,0.0,10.0,0.0,0.0,0.0,21.0,0.3,9.8,0.4,0.0,0.0,1537.656591796875,2,Nakamura A.,2014
13681,58.5,0.0,10.0,0.0,0.0,0.0,21.0,0.3,9.8,0.4,0.0,0.0,1359.14951171875,3,Nakamura A.,2014
13682,59.0,0.0,9.5,0.0,0.0,0.0,21.0,0.3,9.8,0.4,0.0,0.0,1767.1493896484376,1,Nakamura A.,2014
13683,59.0,0.0,9.5,0.0,0.0,0.0,21.0,0.3,9.8,0.4,0.0,0.0,1533.3234619140626,2,Nakamura A.,2014
13684,59.0,0.0,9.5,0.0,0.0,0.0,21.0,0.3,9.8,0.4,0.0,0.0,1354.14951171875,3,Nakamura A.,2014
13685,59.0,0.0,10.0,0.0,0.0,0.0,20.5,0.5,9.6,0.4,0.0,0.0,1785.1506103515626,1,Nakamura A.,2014
13686,59.0,0.0,10.0,0.0,0.0,0.0,20.5,0.5,9.6,0.4,0.0,0.0,1549.07529296875,2,Nakamura A.,2014
13687,59.0,0.0,10.0,0.0,0.0,0.0,20.5,0.5,9.6,0.4,0.0,0.0,1368.15048828125,3,Nakamura A.,2014
13688,59.5,0.0,10.0,0.0,0.0,0.0,20.0,0.5,9.6,0.4,0.0,0.0,1802.15,1,Nakamura A.,2014
13689,59.5,0.0,10.0,0.0,0.0,0.0,20.0,0.5,9.6,0.4,0.0,0.0,1561.2409423828126,2,Nakamura A.,2014
13690,59.5,0.0,10.0,0.0,0.0,0.0,20.0,0.5,9.6,0.4,0.0,0.0,1377.15,3,Nakamura A.,2014
13691,59.74,0.0,9.49,0.0,0.0,0.0,20.28,0.5,9.59,0.4,0.0,0.0,1790.1503662109376,1,Nakamura A.,2014
13692,59.74,0.0,9.49,0.0,0.0,0.0,20.28,0.5,9.59,0.4,0.0,0.0,1550.9546875,2,Nakamura A.,2014
13693,59.74,0.0,9.49,0.0,0.0,0.0,20.28,0.5,9.59,0.4,0.0,0.0,1368.150244140625,3,Nakamura A.,2014
13694,60.0,0.0,9.0,0.0,0.0,0.0,20.5,0.5,9.6,0.4,0.0,0.0,1779.1493896484376,1,Nakamura A.,2014
13695,60.0,0.0,9.0,0.0,0.0,0.0,20.5,0.5,9.6,0.4,0.0,0.0,1541.0424560546876,2,Nakamura A.,2014
13696,60.0,0.0,9.0,0.0,0.0,0.0,20.5,0.5,9.6,0.4,0.0,0.0,1359.1496337890626,3,Nakamura A.,2014
13697,60.0,0.0,9.1,0.0,0.0,0.0,19.4,1.0,10.1,0.4,0.0,0.0,1790.1503662109376,1,Nakamura A.,2014
13698,60.0,0.0,9.1,0.0,0.0,0.0,19.4,1.0,10.1,0.4,0.0,0.0,1550.311865234375,2,Nakamura A.,2014
13699,60.0,0.0,9.1,0.0,0.0,0.0,19.4,1.0,10.1,0.4,0.0,0.0,1367.150244140625,3,Nakamura A.,2014
13700,60.0,0.0,9.3,0.0,0.0,0.0,19.4,0.6,10.3,0.4,0.0,0.0,1809.149755859375,1,Nakamura A.,2014
13701,60.0,0.0,9.3,0.0,0.0,0.0,19.4,0.6,10.3,0.4,0.0,0.0,1560.6327880859376,2,Nakamura A.,2014
13702,60.0,0.0,9.3,0.0,0.0,0.0,19.4,0.6,10.3,0.4,0.0,0.0,1372.1498779296876,3,Nakamura A.,2014
13703,60.0,0.0,9.5,0.0,0.0,0.0,20.5,0.5,9.2,0.3,0.0,0.0,1796.150244140625,1,Nakamura A.,2014
13704,60.0,0.0,9.5,0.0,0.0,0.0,20.5,0.5,9.2,0.3,0.0,0.0,1555.1335205078126,2,Nakamura A.,2014
13705,60.0,0.0,9.5,0.0,0.0,0.0,20.5,0.5,9.2,0.3,0.0,0.0,1371.150244140625,3,Nakamura A.,2014
13706,60.0,0.0,9.5,0.0,0.0,0.0,19.5,0.5,10.1,0.4,0.0,0.0,1803.15048828125,1,Nakamura A.,2014
13707,60.0,0.0,9.5,0.0,0.0,0.0,19.5,0.5,10.1,0.4,0.0,0.0,1560.3298095703126,2,Nakamura A.,2014
13708,60.0,0.0,9.5,0.0,0.0,0.0,19.5,0.5,10.1,0.4,0.0,0.0,1375.1503662109376,3,Nakamura A.,2014
13709,60.5,0.0,9.0,0.0,0.0,0.0,18.8,1.2,9.7,0.8,0.0,0.0,1795.1501220703126,1,Nakamura A.,2014
13710,60.5,0.0,9.0,0.0,0.0,0.0,18.8,1.2,9.7,0.8,0.0,0.0,1556.0434326171876,2,Nakamura A.,2014
13711,60.5,0.0,9.0,0.0,0.0,0.0,18.8,1.2,9.7,0.8,0.0,0.0,1373.1501220703126,3,Nakamura A.,2014
13712,60.0,0.0,9.3,0.0,0.0,0.0,20.4,0.1,9.8,0.4,0.0,0.0,1790.1503662109376,1,Nakamura A.,2014
13713,60.0,0.0,9.3,0.0,0.0,0.0,20.4,0.1,9.8,0.4,0.0,0.0,1550.311865234375,2,Nakamura A.,2014
13714,60.0,0.0,9.3,0.0,0.0,0.0,20.4,0.1,9.8,0.4,0.0,0.0,1367.150244140625,3,Nakamura A.,2014
13715,60.0,0.0,8.8,0.0,0.0,0.0,20.2,0.3,10.3,0.4,0.0,0.0,1777.1503662109376,1,Nakamura A.,2014
13716,60.0,0.0,8.8,0.0,0.0,0.0,20.2,0.3,10.3,0.4,0.0,0.0,1538.3642333984376,2,Nakamura A.,2014
13717,60.0,0.0,8.8,0.0,0.0,0.0,20.2,0.3,10.3,0.4,0.0,0.0,1356.150244140625,3,Nakamura A.,2014
13718,60.0,0.0,8.3,0.0,0.0,0.0,21.0,0.0,10.3,0.4,0.0,0.0,1756.150732421875,1,Nakamura A.,2014
13719,60.0,0.0,8.3,0.0,0.0,0.0,21.0,0.0,10.3,0.4,0.0,0.0,1520.845556640625,2,Nakamura A.,2014
13720,60.0,0.0,8.3,0.0,0.0,0.0,21.0,0.0,10.3,0.4,0.0,0.0,1341.1506103515626,3,Nakamura A.,2014
13721,60.0,0.0,8.3,0.0,0.0,0.0,20.1,0.4,10.8,0.4,0.0,0.0,1763.1501220703126,1,Nakamura A.,2014
13722,60.0,0.0,8.3,0.0,0.0,0.0,20.1,0.4,10.8,0.4,0.0,0.0,1526.041357421875,2,Nakamura A.,2014
13723,60.0,0.0,8.3,0.0,0.0,0.0,20.1,0.4,10.8,0.4,0.0,0.0,1345.15,3,Nakamura A.,2014
13724,59.0,0.0,10.3,0.0,0.0,0.0,21.0,0.0,9.3,0.4,0.0,0.0,1791.15048828125,1,Nakamura A.,2014
13725,59.0,0.0,10.3,0.0,0.0,0.0,21.0,0.0,9.3,0.4,0.0,0.0,1553.8981689453126,2,Nakamura A.,2014
13726,59.0,0.0,10.3,0.0,0.0,0.0,21.0,0.0,9.3,0.4,0.0,0.0,1372.1503662109376,3,Nakamura A.,2014
13727,60.0,0.0,8.8,0.0,0.0,0.0,21.0,0.0,9.8,0.4,0.0,0.0,1770.149267578125,1,Nakamura A.,2014
13728,60.0,0.0,8.8,0.0,0.0,0.0,21.0,0.0,9.8,0.4,0.0,0.0,1533.1667236328126,2,Nakamura A.,2014
13729,60.0,0.0,8.8,0.0,0.0,0.0,21.0,0.0,9.8,0.4,0.0,0.0,1352.14951171875,3,Nakamura A.,2014
13730,60.0,0.0,7.8,0.0,0.0,0.0,20.5,1.0,10.3,0.4,0.0,0.0,1742.1501220703126,1,Nakamura A.,2014
13731,60.0,0.0,7.8,0.0,0.0,0.0,20.5,1.0,10.3,0.4,0.0,0.0,1509.8078369140626,2,Nakamura A.,2014
13732,60.0,0.0,7.8,0.0,0.0,0.0,20.5,1.0,10.3,0.4,0.0,0.0,1332.15,3,Nakamura A.,2014
13733,59.0,0.0,8.3,0.0,0.0,0.0,21.5,0.5,10.3,0.4,0.0,0.0,1726.149755859375,1,Nakamura A.,2014
13734,59.0,0.0,8.3,0.0,0.0,0.0,21.5,0.5,10.3,0.4,0.0,0.0,1499.2975830078126,2,Nakamura A.,2014
13735,59.0,0.0,8.3,0.0,0.0,0.0,21.5,0.5,10.3,0.4,0.0,0.0,1325.149755859375,3,Nakamura A.,2014
13736,60.0,0.0,7.8,0.0,0.0,0.0,20.0,1.0,10.8,0.4,0.0,0.0,1746.150732421875,1,Nakamura A.,2014
13737,60.0,0.0,7.8,0.0,0.0,0.0,20.0,1.0,10.8,0.4,0.0,0.0,1513.2372802734376,2,Nakamura A.,2014
13738,60.0,0.0,7.8,0.0,0.0,0.0,20.0,1.0,10.8,0.4,0.0,0.0,1335.15048828125,3,Nakamura A.,2014
13739,60.0,0.0,8.8,0.0,0.0,0.0,20.1,0.4,10.3,0.4,0.0,0.0,1777.14951171875,1,Nakamura A.,2014
13740,60.0,0.0,8.8,0.0,0.0,0.0,20.1,0.4,10.3,0.4,0.0,0.0,1539.0065673828126,2,Nakamura A.,2014
13741,60.0,0.0,8.8,0.0,0.0,0.0,20.1,0.4,10.3,0.4,0.0,0.0,1357.14951171875,3,Nakamura A.,2014
13742,60.0,0.0,8.3,0.0,0.0,0.0,19.5,1.0,10.8,0.4,0.0,0.0,1766.1503662109376,1,Nakamura A.,2014
13743,60.0,0.0,8.3,0.0,0.0,0.0,19.5,1.0,10.8,0.4,0.0,0.0,1529.0956787109376,2,Nakamura A.,2014
13744,60.0,0.0,8.3,0.0,0.0,0.0,19.5,1.0,10.8,0.4,0.0,0.0,1348.150244140625,3,Nakamura A.,2014
13745,60.0,0.0,8.3,0.0,0.0,0.0,20.2,0.8,10.3,0.4,0.0,0.0,1760.1498779296876,1,Nakamura A.,2014
13746,60.0,0.0,8.3,0.0,0.0,0.0,20.2,0.8,10.3,0.4,0.0,0.0,1525.5588134765626,2,Nakamura A.,2014
13747,60.0,0.0,8.3,0.0,0.0,0.0,20.2,0.8,10.3,0.4,0.0,0.0,1346.1498779296876,3,Nakamura A.,2014
13748,59.0,0.0,10.3,0.0,0.0,0.0,20.8,0.2,9.3,0.4,0.0,0.0,1793.1493896484376,1,Nakamura A.,2014
13749,59.0,0.0,10.3,0.0,0.0,0.0,20.8,0.2,9.3,0.4,0.0,0.0,1555.290869140625,2,Nakamura A.,2014
13750,59.0,0.0,10.3,0.0,0.0,0.0,20.8,0.2,9.3,0.4,0.0,0.0,1373.14951171875,3,Nakamura A.,2014
13751,75.0,0.0,6.5,0.0,0.0,0.0,16.0,0.0,2.5,0.0,0.0,0.0,2105.1501220703126,1,Nakamura A.,2014
13752,75.0,0.0,6.5,0.0,0.0,0.0,16.0,0.0,2.5,0.0,0.0,0.0,1776.1896728515626,2,Nakamura A.,2014
13753,75.0,0.0,6.5,0.0,0.0,0.0,16.0,0.0,2.5,0.0,0.0,0.0,1536.1501220703126,3,Nakamura A.,2014
13754,70.0,0.0,9.5,0.0,0.0,0.0,15.3,2.7,2.2,0.3,0.0,0.0,2067.15,1,Nakamura A.,2014
13755,70.0,0.0,9.5,0.0,0.0,0.0,15.3,2.7,2.2,0.3,0.0,0.0,1763.1794189453126,2,Nakamura A.,2014
13756,70.0,0.0,9.5,0.0,0.0,0.0,15.3,2.7,2.2,0.3,0.0,0.0,1537.15,3,Nakamura A.,2014
13757,70.0,0.0,9.5,0.0,0.0,0.0,18.0,0.0,2.5,0.0,0.0,0.0,2059.1506103515626,1,Nakamura A.,2014
13758,70.0,0.0,9.5,0.0,0.0,0.0,18.0,0.0,2.5,0.0,0.0,0.0,1751.7084716796876,2,Nakamura A.,2014
13759,70.0,0.0,9.5,0.0,0.0,0.0,18.0,0.0,2.5,0.0,0.0,0.0,1524.15048828125,3,Nakamura A.,2014
13760,65.0,0.0,11.5,0.0,0.0,0.0,21.0,0.0,2.5,0.0,0.0,0.0,1974.1493896484376,1,Nakamura A.,2014
13761,65.0,0.0,11.5,0.0,0.0,0.0,21.0,0.0,2.5,0.0,0.0,0.0,1695.7355712890626,2,Nakamura A.,2014
13762,65.0,0.0,11.5,0.0,0.0,0.0,21.0,0.0,2.5,0.0,0.0,0.0,1486.14951171875,3,Nakamura A.,2014
13763,60.0,0.0,10.0,0.0,0.0,0.0,13.2,6.8,9.7,0.3,0.0,0.0,1855.14951171875,1,Nakamura A.,2014
13764,60.0,0.0,10.0,0.0,0.0,0.0,13.2,6.8,9.7,0.3,0.0,0.0,1608.7602294921876,2,Nakamura A.,2014
13765,60.0,0.0,10.0,0.0,0.0,0.0,13.2,6.8,9.7,0.3,0.0,0.0,1420.14951171875,3,Nakamura A.,2014
13766,55.0,0.0,11.5,0.0,0.0,0.0,21.0,0.0,12.5,0.0,0.0,0.0,1744.149755859375,1,Nakamura A.,2014
13767,55.0,0.0,11.5,0.0,0.0,0.0,21.0,0.0,12.5,0.0,0.0,0.0,1518.880712890625,2,Nakamura A.,2014
13768,55.0,0.0,11.5,0.0,0.0,0.0,21.0,0.0,12.5,0.0,0.0,0.0,1345.149755859375,3,Nakamura A.,2014
13769,55.0,0.0,15.0,0.0,0.0,0.0,20.0,0.0,9.7,0.3,0.0,0.0,1850.150244140625,1,Nakamura A.,2014
13770,55.0,0.0,15.0,0.0,0.0,0.0,20.0,0.0,9.7,0.3,0.0,0.0,1611.986669921875,2,Nakamura A.,2014
13771,55.0,0.0,15.0,0.0,0.0,0.0,20.0,0.0,9.7,0.3,0.0,0.0,1428.1501220703126,3,Nakamura A.,2014
13772,66.43,0.0,0.96,0.0,0.082,0.0,16.21,0.38,4.94,7.93,3.07,0.0,1294.15,2,Woo Bong Ki,2013
13773,0.0,0.0,0.0,0.0,0.0,0.0,20.02,0.0,23.92,16.22,39.84,0.0,1116.9380859375,0,Parsons A.J.,2015
13774,0.0,0.0,0.0,0.0,0.0,0.0,20.02,0.0,23.92,16.22,39.84,0.0,1018.6337646484375,1,Parsons A.J.,2015
13775,0.0,0.0,0.0,0.0,0.0,0.0,20.02,0.0,23.92,16.22,39.84,0.0,946.0257934570312,2,Parsons A.J.,2015
13776,0.0,0.0,0.0,0.0,0.0,0.0,20.02,0.0,23.92,16.22,39.84,0.0,890.2034057617187,3,Parsons A.J.,2015
13777,0.0,0.0,0.0,0.0,0.0,0.0,20.02,0.0,23.92,16.22,39.84,0.0,845.9489501953125,4,Parsons A.J.,2015
13778,0.0,0.0,0.0,0.0,0.0,0.0,20.02,0.0,23.92,16.22,39.84,0.0,810.004248046875,5,Parsons A.J.,2015
13779,0.0,0.0,0.0,0.0,0.0,0.0,20.02,0.0,23.92,16.22,39.84,0.0,780.2296203613281,6,Parsons A.J.,2015
13780,0.0,0.0,0.0,0.0,0.0,0.0,20.02,0.0,23.92,16.22,39.84,0.0,755.1620239257813,7,Parsons A.J.,2015
13781,0.0,0.0,0.0,0.0,0.0,0.0,20.02,0.0,23.92,16.22,39.84,0.0,733.7669738769531,8,Parsons A.J.,2015
13782,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,23.82,16.32,45.15,0.0,1171.336279296875,0,Parsons A.J.,2015
13783,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,23.82,16.32,45.15,0.0,1055.3049072265626,1,Parsons A.J.,2015
13784,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,23.82,16.32,45.15,0.0,972.341650390625,2,Parsons A.J.,2015
13785,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,23.82,16.32,45.15,0.0,910.07333984375,3,Parsons A.J.,2015
13786,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,23.82,16.32,45.15,0.0,861.6152709960937,4,Parsons A.J.,2015
13787,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,23.82,16.32,45.15,0.0,822.8317016601562,5,Parsons A.J.,2015
